landmark_imagesA,landmark_imagesB,landmark_imagesC,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,imageA.started,imageB.started,imageC.started,text_4.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,text_3.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,19.953066473000035,23.958649702999537,23.958649702999537,space,1.642758128999958,,,,,,,,,565009,001,2022-12-13_15h36.10.604,NavUtil_Rating,2022.2.4,60.834491911134386,
images_NavUtil/Landmark1.png,images_NavUtil/Landmark5.png,images_NavUtil/Landmark9.png,0,0,0,0,,,,,,25.730523442999583,25.730523442999583,25.730523442999583,25.730523442999583,25.730523442999583,3,10.819287110000005,,565009,001,2022-12-13_15h36.10.604,NavUtil_Rating,2022.2.4,60.834491911134386,
images_NavUtil/Landmark2.png,images_NavUtil/Landmark6.png,images_NavUtil/Landmark10.png,0,1,1,1,,,,,,36.62100894200012,36.62100894200012,36.62100894200012,36.62100894200012,36.62100894200012,3,0.5570808490001582,,565009,001,2022-12-13_15h36.10.604,NavUtil_Rating,2022.2.4,60.834491911134386,
images_NavUtil/Landmark4.png,images_NavUtil/Landmark8.png,images_NavUtil/Landmark12.png,0,2,2,3,,,,,,37.23177194300024,37.23177194300024,37.23177194300024,37.23177194300024,37.23177194300024,3,0.5575507049998123,,565009,001,2022-12-13_15h36.10.604,NavUtil_Rating,2022.2.4,60.834491911134386,
images_NavUtil/Landmark3.png,images_NavUtil/Landmark7.png,images_NavUtil/Landmark11.png,0,3,3,2,,,,,,37.85495601599996,37.85495601599996,37.85495601599996,37.85495601599996,37.85495601599996,2,1.8160848269999406,,565009,001,2022-12-13_15h36.10.604,NavUtil_Rating,2022.2.4,60.834491911134386,
,,,,,,,,,,,,,,,,,,,39.69723806299953,,,,,,,
